event_id,user_id,event_type,timestamp,hour_of_day,day_of_week,is_weekend,is_anomalous,anomaly_type,ip_address,country,device,login_success,failed_attempts,timezone_gap_hours,instrument,lot_size,trade_volume,pnl,margin_used,trade_duration_seconds,trade_volume_vs_baseline,is_night_trade,amount,method,is_immediate_withdrawal,session_duration_mins,page_clicks,click_rate_per_min,kyc_change_type,account_age_days
EVT_643842,USER_0566,deposit,2024-01-07 03:53:01,3,6,1,0,none,,,,,,,,,,,,,,,911.01,card,0.0,,,,,132
EVT_821633,USER_0218,login,2024-01-07 04:01:48,4,6,1,0,none,10.187.206.1,NG,chrome_win,1.0,0.0,0.0,,,,,,,,,,,,,,,,152
EVT_611549,USER_0377,withdrawal,2024-01-07 04:13:50,4,6,1,0,none,,,,,,,,,,,,,,,1791.99,bank,0.0,,,,,46
EVT_436780,USER_0023,login,2024-01-07 04:17:46,4,6,1,1,deposit_withdrawal_cycler,10.142.236.1,SG,chrome_win,1.0,0.0,0.0,,,,,,,,,,,,,,,,117
EVT_453024,USER_0434,trade,2024-01-07 04:17:47,4,6,1,0,none,,,,,,,USDJPY,0.08,19311.26,-233.44,3291.86,1953.0,0.743,0.0,,,,,,,,284
EVT_863535,USER_0226,deposit,2024-01-07 04:29:02,4,6,1,0,none,,,,,,,,,,,,,,,2330.47,crypto,0.0,,,,,106
EVT_995232,USER_0400,trade,2024-01-07 04:35:11,4,6,1,0,none,,,,,,,XAUUSD,1.57,26169.91,168.31,2561.26,2862.0,1.217,1.0,,,,,,,,151
EVT_510438,USER_0013,deposit,2024-01-07 04:40:59,4,6,1,1,device_switcher,,,,,,,,,,,,,,,2018.3,crypto,0.0,,,,,75
EVT_246707,USER_0508,session,2024-01-07 04:50:46,4,6,1,0,none,,,chrome_win,,,,,,,,,,,,,,,16.2,35.0,2.16,,220
EVT_279408,USER_0163,deposit,2024-01-07 04:58:18,4,6,1,0,none,,,,,,,,,,,,,,,1650.39,crypto,0.0,,,,,260
EVT_291412,USER_0300,trade,2024-01-07 05:00:59,5,6,1,0,none,,,,,,,USDJPY,1.42,8956.59,113.96,3254.3,1149.0,1.518,0.0,,,,,,,,136
EVT_486364,USER_0504,trade,2024-01-07 05:06:29,5,6,1,0,none,,,,,,,EURUSD,1.02,9528.3,166.63,4524.3,3275.0,1.156,0.0,,,,,,,,256
EVT_513880,USER_0324,deposit,2024-01-07 05:12:13,5,6,1,0,none,,,,,,,,,,,,,,,1702.89,bank,0.0,,,,,257
EVT_385235,USER_0265,login,2024-01-07 05:23:25,5,6,1,0,none,10.242.123.1,SG,android_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,15
EVT_187774,USER_0160,withdrawal,2024-01-07 05:40:19,5,6,1,0,none,,,,,,,,,,,,,,,1406.62,bank,0.0,,,,,331
EVT_943438,USER_0144,session,2024-01-07 05:41:05,5,6,1,0,none,,,ios_app,,,,,,,,,,,,,,,27.4,72.0,2.63,,78
EVT_327091,USER_0075,trade,2024-01-07 06:02:27,6,6,1,1,brute_forcer,,,,,,,BTCUSD,1.59,23267.28,10.22,1123.57,297.0,0.851,0.0,,,,,,,,353
EVT_297471,USER_0292,trade,2024-01-07 06:05:21,6,6,1,0,none,,,,,,,AUDUSD,1.46,16085.15,163.72,3764.11,1466.0,0.83,0.0,,,,,,,,329
EVT_729288,USER_0285,trade,2024-01-07 06:13:24,6,6,1,0,none,,,,,,,BTCUSD,1.23,9467.29,143.46,1259.61,567.0,0.595,0.0,,,,,,,,12
EVT_693810,USER_0304,trade,2024-01-07 06:15:33,6,6,1,0,none,,,,,,,GBPUSD,1.07,18463.53,-388.45,2066.34,2323.0,1.184,0.0,,,,,,,,125
EVT_645181,USER_0374,withdrawal,2024-01-07 06:17:45,6,6,1,0,none,,,,,,,,,,,,,,,1401.13,crypto,0.0,,,,,292
EVT_458797,USER_0271,trade,2024-01-07 06:18:39,6,6,1,0,none,,,,,,,USDCHF,1.7,8418.42,225.06,1207.99,206.0,1.103,0.0,,,,,,,,231
EVT_116349,USER_0295,withdrawal,2024-01-07 06:34:02,6,6,1,0,none,,,,,,,,,,,,,,,805.67,crypto,0.0,,,,,68
EVT_910331,USER_0357,withdrawal,2024-01-07 06:34:44,6,6,1,0,none,,,,,,,,,,,,,,,348.96,crypto,0.0,,,,,133
EVT_492843,USER_0516,trade,2024-01-07 06:42:05,6,6,1,0,none,,,,,,,BTCUSD,1.21,8840.68,278.1,3068.95,1810.0,1.153,0.0,,,,,,,,110
EVT_431714,USER_0597,deposit,2024-01-07 07:03:36,7,6,1,0,none,,,,,,,,,,,,,,,2504.75,card,0.0,,,,,265
EVT_898273,USER_0062,login,2024-01-07 07:21:21,7,6,1,1,wash_trader,10.111.238.1,FR,android_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,135
EVT_503889,USER_0545,withdrawal,2024-01-07 07:31:56,7,6,1,0,none,,,,,,,,,,,,,,,1064.09,bank,0.0,,,,,369
EVT_727168,USER_0333,kyc_change,2024-01-07 07:35:53,7,6,1,0,none,,,,,,,,,,,,,,,,,,,,,address_update,225
EVT_403133,USER_0128,login,2024-01-07 07:36:01,7,6,1,0,none,10.58.32.1,CN,ios_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,175
EVT_210849,USER_0200,deposit,2024-01-07 07:53:20,7,6,1,0,none,,,,,,,,,,,,,,,2512.51,crypto,0.0,,,,,64
EVT_298074,USER_0000,trade,2024-01-07 08:03:49,8,6,1,1,wash_trader,,,,,,,GBPUSD,1.32,11824.31,98.35,4166.79,769.0,0.997,0.0,,,,,,,,108
EVT_532414,USER_0441,deposit,2024-01-07 08:11:10,8,6,1,0,none,,,,,,,,,,,,,,,493.93,bank,0.0,,,,,174
EVT_181630,USER_0230,deposit,2024-01-07 08:28:57,8,6,1,0,none,,,,,,,,,,,,,,,1720.18,crypto,0.0,,,,,262
EVT_483457,USER_0567,trade,2024-01-07 08:32:28,8,6,1,0,none,,,,,,,ETHUSD,0.42,25630.28,-143.04,4144.01,505.0,1.231,0.0,,,,,,,,33
EVT_500407,USER_0089,session,2024-01-07 08:56:37,8,6,1,1,wash_trader,,,firefox_linux,,,,,,,,,,,,,,,26.1,36.0,1.38,,298
EVT_237323,USER_0570,login,2024-01-07 09:05:39,9,6,1,0,none,10.234.61.1,FR,firefox_linux,1.0,0.0,0.0,,,,,,,,,,,,,,,,368
EVT_949257,USER_0047,trade,2024-01-07 09:09:06,9,6,1,1,kyc_manipulator,,,,,,,AUDUSD,0.52,31415.18,158.73,4180.96,1651.0,1.345,0.0,,,,,,,,305
EVT_489862,USER_0427,trade,2024-01-07 09:24:02,9,6,1,0,none,,,,,,,GBPUSD,1.7,8154.23,19.39,4794.8,3070.0,1.173,0.0,,,,,,,,250
EVT_698459,USER_0182,deposit,2024-01-07 09:24:19,9,6,1,0,none,,,,,,,,,,,,,,,1134.32,card,0.0,,,,,354
EVT_885066,USER_0395,trade,2024-01-07 09:28:36,9,6,1,0,none,,,,,,,EURUSD,0.45,5967.97,201.5,420.5,2803.0,1.096,0.0,,,,,,,,314
EVT_646351,USER_0240,trade,2024-01-07 09:42:47,9,6,1,0,none,,,,,,,GBPUSD,1.92,25546.64,438.44,3763.46,3069.0,1.327,0.0,,,,,,,,194
EVT_981979,USER_0353,login,2024-01-07 09:55:12,9,6,1,0,none,10.8.34.1,IN,android_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,13
EVT_158705,USER_0049,trade,2024-01-07 10:18:34,10,6,1,1,ip_hopper,,,,,,,USDCHF,1.95,1972.19,-219.24,1866.61,2886.0,1.135,0.0,,,,,,,,147
EVT_139280,USER_0000,login,2024-01-07 10:19:22,10,6,1,1,wash_trader,172.16.4.1,SG,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,108
EVT_841632,USER_0286,login,2024-01-07 10:27:16,10,6,1,0,none,10.143.16.1,UK,android_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,143
EVT_901266,USER_0348,login,2024-01-07 10:27:42,10,6,1,0,none,10.179.219.1,NG,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,121
EVT_823615,USER_0365,trade,2024-01-07 10:28:27,10,6,1,0,none,,,,,,,GBPUSD,1.13,7768.1,104.4,4863.57,820.0,1.348,1.0,,,,,,,,109
EVT_256439,USER_0100,trade,2024-01-07 10:33:52,10,6,1,0,none,,,,,,,USDJPY,0.68,22698.05,31.3,1147.74,1945.0,1.157,0.0,,,,,,,,189
EVT_731364,USER_0076,login,2024-01-07 10:38:48,10,6,1,1,device_switcher,172.16.2.1,JP,ios_app,1.0,0.0,,EURUSD,1.23,5348.91,-426.11,4561.97,1864.0,1.028,0.0,,,,,,,,148
EVT_241256,USER_0022,trade,2024-01-07 10:42:30,10,6,1,1,wash_trader,,,,,,,XAUUSD,0.61,8783.01,-60.58,2316.63,511.0,1.033,1.0,,,,,,,,163
EVT_920295,USER_0223,trade,2024-01-07 10:55:11,10,6,1,0,none,,,,,,,ETHUSD,1.55,29025.28,404.59,4746.4,469.0,0.981,0.0,,,,,,,,174
EVT_443281,USER_0500,login,2024-01-07 10:57:25,10,6,1,0,none,10.112.94.1,DE,chrome_win,1.0,0.0,0.0,,,,,,,,,,,,,,,,162
EVT_367188,USER_0003,login,2024-01-07 11:03:51,11,6,1,1,brute_forcer,172.16.6.1,US,android_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,354
EVT_858454,USER_0095,trade,2024-01-07 11:24:07,11,6,1,0,none,,,,,,,AUDUSD,1.15,3886.6,97.37,3110.85,1613.0,1.05,0.0,,,,,,,,370
EVT_478905,USER_0038,login,2024-01-07 11:36:01,11,6,1,1,kyc_manipulator,10.121.83.1,UK,ios_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,85
EVT_898989,USER_0076,login,2024-01-07 11:38:48,11,6,1,1,device_switcher,172.16.2.1,JP,safari_mac,1.0,0.0,,,,,,,,,,1389.24,card,0.0,,,,,148
EVT_921825,USER_0428,login,2024-01-07 11:52:48,11,6,1,0,none,10.206.69.1,DE,firefox_linux,1.0,0.0,0.0,,,,,,,,,,,,,,,,296
EVT_281045,USER_0223,session,2024-01-07 11:55:40,11,6,1,0,none,,,firefox_linux,,,,,,,,,,,,,,,55.2,72.0,1.3,,174
EVT_915197,USER_0272,trade,2024-01-07 11:56:51,11,6,1,0,none,,,,,,,XAUUSD,0.51,14215.16,89.97,950.5,3450.0,0.751,0.0,,,,,,,,249
EVT_542480,USER_0552,deposit,2024-01-07 12:03:37,12,6,1,0,none,,,,,,,,,,,,,,,455.45,bank,0.0,,,,,340
EVT_768589,USER_0252,deposit,2024-01-07 12:05:08,12,6,1,0,none,,,,,,,,,,,,,,,323.96,bank,0.0,,,,,191
EVT_224731,USER_0073,trade,2024-01-07 12:10:20,12,6,1,1,structurer,,,,,,,USDCHF,1.06,11631.79,-95.38,3187.17,1265.0,0.623,0.0,,,,,,,,163
EVT_741870,USER_0426,deposit,2024-01-07 12:12:21,12,6,1,0,none,,,,,,,,,,,,,,,2862.79,card,0.0,,,,,289
EVT_276738,USER_0532,login,2024-01-07 12:22:07,12,6,1,0,none,10.114.207.1,NG,android_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,368
EVT_493674,USER_0221,trade,2024-01-07 12:30:52,12,6,1,0,none,,,,,,,EURUSD,0.84,10894.46,-395.42,830.57,3450.0,0.919,0.0,,,,,,,,356
EVT_975204,USER_0218,login,2024-01-07 12:36:46,12,6,1,0,none,10.187.206.1,NG,chrome_win,1.0,0.0,0.0,,,,,,,,,,,,,,,,153
EVT_929443,USER_0076,login,2024-01-07 12:38:48,12,6,1,1,device_switcher,172.16.2.1,JP,safari_mac,1.0,0.0,,,,,,,,,,1519.78,crypto,0.0,,,,,148
EVT_151336,USER_0569,deposit,2024-01-07 12:41:16,12,6,1,0,none,,,,,,,,,,,,,,,1441.11,card,0.0,,,,,218
EVT_560159,USER_0197,trade,2024-01-07 12:51:09,12,6,1,0,none,,,,,,,BTCUSD,0.26,8162.96,-321.29,2317.09,2424.0,0.75,0.0,,,,,,,,102
EVT_968931,USER_0335,login,2024-01-07 12:59:31,12,6,1,0,none,10.167.1.1,FR,chrome_win,1.0,0.0,0.0,,,,,,,,,,,,,,,,100
EVT_143626,USER_0408,trade,2024-01-07 12:59:42,12,6,1,0,none,,,,,,,GBPUSD,1.12,22166.55,261.13,1534.75,2257.0,1.222,0.0,,,,,,,,212
EVT_891213,USER_0592,session,2024-01-07 13:03:23,13,6,1,0,none,,,firefox_linux,,,,,,,,,,,,,,,12.7,26.0,2.05,,78
EVT_766621,USER_0503,trade,2024-01-07 13:04:00,13,6,1,0,none,,,,,,,BTCUSD,0.45,27479.0,2.23,4369.31,247.0,1.304,0.0,,,,,,,,90
EVT_568621,USER_0514,trade,2024-01-07 13:06:07,13,6,1,0,none,,,,,,,AUDUSD,0.65,11447.81,-25.05,998.28,1354.0,1.116,0.0,,,,,,,,19
EVT_958933,USER_0067,session,2024-01-07 13:17:01,13,6,1,1,kyc_manipulator,,,firefox_linux,,,,,,,,,,,,,,,43.6,64.0,1.47,,276
EVT_649907,USER_0175,trade,2024-01-07 13:20:42,13,6,1,0,none,,,,,,,USDCHF,0.72,17219.16,-247.88,4237.59,1664.0,1.104,0.0,,,,,,,,221
EVT_894076,USER_0123,login,2024-01-07 13:26:36,13,6,1,0,none,10.46.108.1,JP,firefox_linux,1.0,0.0,0.0,,,,,,,,,,,,,,,,65
EVT_309794,USER_0076,login,2024-01-07 13:38:48,13,6,1,1,device_switcher,172.16.2.1,JP,android_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,148
EVT_238639,USER_0417,login,2024-01-07 13:42:15,13,6,1,0,none,10.40.202.1,FR,chrome_win,1.0,0.0,0.0,,,,,,,,,,,,,,,,304
EVT_649205,USER_0446,trade,2024-01-07 13:46:20,13,6,1,0,none,,,,,,,USDCHF,0.57,31205.37,216.01,4198.26,3509.0,1.244,0.0,,,,,,,,212
EVT_334188,USER_0214,session,2024-01-07 13:46:40,13,6,1,0,none,,,android_app,,,,,,,,,,,,,,,52.8,7.0,0.13,,178
EVT_708674,USER_0382,trade,2024-01-07 13:51:30,13,6,1,0,none,,,,,,,EURUSD,0.23,1761.6,203.79,2982.61,1759.0,0.893,0.0,,,,,,,,192
EVT_302877,USER_0490,trade,2024-01-07 13:52:55,13,6,1,0,none,,,,,,,EURUSD,0.96,9374.03,-269.6,318.39,3495.0,0.877,0.0,,,,,,,,223
EVT_385025,USER_0564,trade,2024-01-07 14:21:46,14,6,1,0,none,,,,,,,XAUUSD,1.65,12225.59,-105.78,4545.81,2700.0,1.035,0.0,,,,,,,,177
EVT_863945,USER_0011,kyc_change,2024-01-07 14:35:47,14,6,1,1,dormant_withdrawer,,,,,,,,,,,,,,,,,,,,,phone_update,107
EVT_186226,USER_0076,login,2024-01-07 14:38:48,14,6,1,1,device_switcher,172.16.2.1,JP,safari_mac,1.0,0.0,,EURUSD,1.68,3033.66,344.94,887.33,148.0,0.583,0.0,,,,,,,,148
EVT_938394,USER_0469,kyc_change,2024-01-07 14:41:15,14,6,1,0,none,,,,,,,,,,,,,,,,,,,,,address_update,134
EVT_849775,USER_0315,trade,2024-01-07 14:41:25,14,6,1,0,none,,,,,,,ETHUSD,1.52,18504.64,171.45,704.48,3592.0,0.853,0.0,,,,,,,,141
EVT_480977,USER_0165,trade,2024-01-07 14:49:42,14,6,1,0,none,,,,,,,AUDUSD,0.84,13805.42,85.06,1365.67,3129.0,1.219,0.0,,,,,,,,321
EVT_668747,USER_0253,kyc_change,2024-01-07 14:51:02,14,6,1,0,none,,,,,,,,,,,,,,,,,,,,,address_update,354
EVT_984036,USER_0333,login,2024-01-07 14:59:56,14,6,1,0,none,10.126.201.1,CN,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,225
EVT_788938,USER_0472,login,2024-01-07 15:00:14,15,6,1,0,none,10.114.173.1,DE,firefox_linux,1.0,0.0,0.0,,,,,,,,,,,,,,,,89
EVT_290120,USER_0108,deposit,2024-01-07 15:08:05,15,6,1,0,none,,,,,,,,,,,,,,,2761.66,bank,0.0,,,,,223
EVT_282544,USER_0570,trade,2024-01-07 15:11:27,15,6,1,0,none,,,,,,,ETHUSD,0.01,25548.82,-198.91,1686.86,838.0,1.025,0.0,,,,,,,,368
EVT_454026,USER_0381,session,2024-01-07 15:19:57,15,6,1,0,none,,,firefox_linux,,,,,,,,,,,,,,,44.8,11.0,0.25,,346
EVT_439677,USER_0012,trade,2024-01-07 15:24:54,15,6,1,1,device_switcher,,,,,,,ETHUSD,1.97,19491.88,-56.17,4360.35,315.0,1.37,0.0,,,,,,,,370
EVT_848226,USER_0076,login,2024-01-07 15:38:48,15,6,1,1,device_switcher,172.16.2.1,JP,firefox_linux,1.0,0.0,,EURUSD,0.11,3586.09,-60.3,3650.53,455.0,0.689,1.0,,,,,,,,148
EVT_411185,USER_0187,trade,2024-01-07 16:07:51,16,6,1,0,none,,,,,,,USDCHF,1.72,2412.94,-236.0,2851.92,2590.0,0.787,0.0,,,,,,,,265
EVT_925710,USER_0389,trade,2024-01-07 16:25:35,16,6,1,0,none,,,,,,,AUDUSD,1.32,26734.19,4.01,191.78,1446.0,1.222,0.0,,,,,,,,281
EVT_918643,USER_0431,trade,2024-01-07 16:27:20,16,6,1,0,none,,,,,,,ETHUSD,0.94,17874.44,134.66,3811.97,1754.0,1.103,0.0,,,,,,,,143
EVT_931145,USER_0076,login,2024-01-07 16:38:48,16,6,1,1,device_switcher,172.16.2.1,JP,ios_app,1.0,0.0,,,,,,,,,,1215.98,bank,0.0,,,,,148
EVT_835117,USER_0247,session,2024-01-07 16:52:36,16,6,1,0,none,,,android_app,,,,,,,,,,,,,,,39.4,18.0,0.46,,319
EVT_678643,USER_0573,trade,2024-01-07 17:02:34,17,6,1,0,none,,,,,,,AUDUSD,1.63,27940.14,-159.69,2759.03,1378.0,1.158,0.0,,,,,,,,196
EVT_103644,USER_0384,session,2024-01-07 17:02:56,17,6,1,0,none,,,safari_mac,,,,,,,,,,,,,,,11.8,38.0,3.22,,28
EVT_739163,USER_0216,trade,2024-01-07 17:05:34,17,6,1,0,none,,,,,,,ETHUSD,1.42,22710.47,-182.63,4843.97,3122.0,1.2,1.0,,,,,,,,262
EVT_969064,USER_0044,trade,2024-01-07 17:20:50,17,6,1,1,device_switcher,,,,,,,USDCHF,0.03,24270.08,157.11,1553.62,1055.0,0.908,0.0,,,,,,,,114
EVT_185678,USER_0145,trade,2024-01-07 17:23:07,17,6,1,0,none,,,,,,,BTCUSD,1.65,1414.4,-38.17,3971.41,2241.0,0.751,0.0,,,,,,,,112
EVT_104478,USER_0301,trade,2024-01-07 17:24:49,17,6,1,0,none,,,,,,,BTCUSD,0.81,4957.61,-115.01,2406.92,3229.0,0.808,0.0,,,,,,,,101
EVT_482363,USER_0409,trade,2024-01-07 17:35:57,17,6,1,0,none,,,,,,,EURUSD,1.67,2971.35,135.37,2961.09,1855.0,1.148,0.0,,,,,,,,219
EVT_870883,USER_0076,login,2024-01-07 17:38:48,17,6,1,1,device_switcher,172.16.2.1,JP,android_app,1.0,0.0,,EURUSD,0.36,5982.85,244.25,2021.26,2717.0,1.15,1.0,,,,,,,,148
EVT_730886,USER_0451,session,2024-01-07 17:40:25,17,6,1,0,none,,,chrome_win,,,,,,,,,,,,,,,18.6,38.0,2.04,,31
EVT_267404,USER_0324,withdrawal,2024-01-07 17:41:43,17,6,1,0,none,,,,,,,,,,,,,,,121.12,bank,0.0,,,,,258
EVT_980435,USER_0448,login,2024-01-07 17:42:54,17,6,1,0,none,10.160.29.1,IN,ios_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,71
EVT_547107,USER_0192,login,2024-01-07 17:50:23,17,6,1,0,none,10.222.140.1,JP,chrome_win,1.0,0.0,0.0,,,,,,,,,,,,,,,,230
EVT_624635,USER_0576,trade,2024-01-07 18:06:19,18,6,1,0,none,,,,,,,EURUSD,0.69,11652.2,-64.94,4968.96,1250.0,0.549,1.0,,,,,,,,333
EVT_430096,USER_0529,login,2024-01-07 18:08:09,18,6,1,0,none,10.119.21.1,JP,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,15
EVT_944507,USER_0214,trade,2024-01-07 18:09:50,18,6,1,0,none,,,,,,,USDCHF,0.25,11487.34,-265.8,2582.79,3481.0,1.028,0.0,,,,,,,,178
EVT_269414,USER_0217,login,2024-01-07 18:10:26,18,6,1,0,none,10.240.146.1,DE,chrome_win,1.0,0.0,0.0,,,,,,,,,,,,,,,,319
EVT_189547,USER_0454,deposit,2024-01-07 18:33:01,18,6,1,0,none,,,,,,,,,,,,,,,1199.83,card,0.0,,,,,284
EVT_732313,USER_0578,session,2024-01-07 18:48:38,18,6,1,0,none,,,firefox_linux,,,,,,,,,,,,,,,50.9,40.0,0.79,,211
EVT_514507,USER_0576,trade,2024-01-07 18:57:39,18,6,1,0,none,,,,,,,EURUSD,0.85,25802.72,240.2,4040.41,3127.0,1.216,1.0,,,,,,,,333
EVT_474113,USER_0241,session,2024-01-07 18:59:31,18,6,1,0,none,,,ios_app,,,,,,,,,,,,,,,39.5,62.0,1.57,,328
EVT_486559,USER_0536,trade,2024-01-07 19:03:50,19,6,1,0,none,,,,,,,USDCHF,1.91,2012.92,117.23,927.17,3082.0,0.906,1.0,,,,,,,,172
EVT_357440,USER_0080,login,2024-01-07 19:26:13,19,6,1,1,kyc_manipulator,10.50.106.1,JP,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,278
EVT_546870,USER_0475,kyc_change,2024-01-07 19:27:48,19,6,1,0,none,,,,,,,,,,,,,,,,,,,,,phone_update,193
EVT_628853,USER_0221,deposit,2024-01-07 19:40:51,19,6,1,0,none,,,,,,,,,,,,,,,998.11,crypto,0.0,,,,,356
EVT_251506,USER_0492,login,2024-01-07 19:44:05,19,6,1,0,none,10.74.31.1,FR,android_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,232
EVT_972560,USER_0540,deposit,2024-01-07 19:48:54,19,6,1,0,none,,,,,,,,,,,,,,,291.17,bank,0.0,,,,,222
EVT_858137,USER_0427,trade,2024-01-07 19:51:52,19,6,1,0,none,,,,,,,GBPUSD,1.25,6284.6,-114.81,1863.99,2355.0,0.904,1.0,,,,,,,,250
EVT_735778,USER_0222,login,2024-01-07 19:52:52,19,6,1,0,none,10.170.242.1,DE,ios_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,244
EVT_372660,USER_0394,withdrawal,2024-01-07 19:57:49,19,6,1,0,none,,,,,,,,,,,,,,,215.24,bank,0.0,,,,,15
EVT_582002,USER_0425,session,2024-01-07 20:04:28,20,6,1,0,none,,,chrome_win,,,,,,,,,,,,,,,33.7,76.0,2.26,,255
EVT_220878,USER_0228,deposit,2024-01-07 20:20:01,20,6,1,0,none,,,,,,,,,,,,,,,1596.53,card,0.0,,,,,318
EVT_566794,USER_0265,deposit,2024-01-07 20:30:46,20,6,1,0,none,,,,,,,,,,,,,,,3011.53,bank,0.0,,,,,16
EVT_710496,USER_0144,trade,2024-01-07 20:31:02,20,6,1,0,none,,,,,,,GBPUSD,0.46,7820.63,-74.2,1240.26,3547.0,0.84,0.0,,,,,,,,78
EVT_562669,USER_0122,session,2024-01-07 20:31:26,20,6,1,0,none,,,android_app,,,,,,,,,,,,,,,41.1,43.0,1.05,,42
EVT_223950,USER_0577,login,2024-01-07 20:46:56,20,6,1,0,none,10.30.110.1,AE,ios_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,241
EVT_727203,USER_0354,kyc_change,2024-01-07 20:53:23,20,6,1,0,none,,,,,,,,,,,,,,,,,,,,,address_update,215
EVT_578215,USER_0040,kyc_change,2024-01-07 21:04:56,21,6,1,1,bot_trader,,,,,,,,,,,,,,,,,,,,,address_update,115
EVT_499477,USER_0471,kyc_change,2024-01-07 21:09:25,21,6,1,0,none,,,,,,,,,,,,,,,,,,,,,phone_update,34
EVT_828586,USER_0521,login,2024-01-07 21:20:17,21,6,1,0,none,10.141.184.1,UK,android_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,232
EVT_321592,USER_0295,deposit,2024-01-07 21:23:52,21,6,1,0,none,,,,,,,,,,,,,,,1937.48,bank,0.0,,,,,69
EVT_783701,USER_0015,deposit,2024-01-07 21:43:23,21,6,1,1,bot_trader,,,,,,,,,,,,,,,673.5,bank,0.0,,,,,76
EVT_909438,USER_0091,login,2024-01-07 21:45:14,21,6,1,0,none,10.67.147.1,CN,ios_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,127
EVT_617602,USER_0063,session,2024-01-07 21:48:43,21,6,1,1,deposit_withdrawal_cycler,,,firefox_linux,,,,,,,,,,,,,,,38.2,27.0,0.71,,294
EVT_982775,USER_0489,trade,2024-01-07 21:53:53,21,6,1,0,none,,,,,,,BTCUSD,1.28,16110.96,-267.43,705.79,1779.0,1.047,0.0,,,,,,,,150
EVT_906659,USER_0509,session,2024-01-07 22:00:57,22,6,1,0,none,,,chrome_win,,,,,,,,,,,,,,,58.6,75.0,1.28,,369
EVT_396835,USER_0425,deposit,2024-01-07 22:21:29,22,6,1,0,none,,,,,,,,,,,,,,,2269.92,card,0.0,,,,,255
EVT_840534,USER_0164,trade,2024-01-07 22:22:15,22,6,1,0,none,,,,,,,ETHUSD,1.84,14610.11,669.64,1534.07,260.0,1.109,0.0,,,,,,,,117
EVT_188740,USER_0413,trade,2024-01-07 22:54:47,22,6,1,0,none,,,,,,,USDCHF,1.56,8607.57,27.86,4667.63,441.0,0.779,0.0,,,,,,,,198
EVT_656066,USER_0129,withdrawal,2024-01-07 23:21:24,23,6,1,0,none,,,,,,,,,,,,,,,162.93,bank,0.0,,,,,42
EVT_913231,USER_0435,login,2024-01-07 23:32:42,23,6,1,0,none,10.156.140.1,RU,ios_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,287
EVT_818470,USER_0402,trade,2024-01-07 23:34:57,23,6,1,0,none,,,,,,,GBPUSD,0.99,10406.29,456.25,3336.75,890.0,0.782,0.0,,,,,,,,102
EVT_389439,USER_0198,login,2024-01-07 23:41:06,23,6,1,0,none,10.102.62.1,UK,chrome_win,1.0,0.0,0.0,,,,,,,,,,,,,,,,199
EVT_757311,USER_0065,trade,2024-01-07 23:47:32,23,6,1,1,brute_forcer,,,,,,,AUDUSD,1.56,17682.44,-528.16,154.04,3340.0,1.349,1.0,,,,,,,,52
EVT_903657,USER_0274,login,2024-01-07 23:49:14,23,6,1,0,none,10.213.151.1,UK,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,150
EVT_359561,USER_0379,trade,2024-01-08 00:07:20,0,0,0,0,none,,,,,,,EURUSD,0.24,27720.35,-140.05,3741.78,2901.0,1.03,0.0,,,,,,,,192
EVT_280102,USER_0260,session,2024-01-08 00:09:08,0,0,0,0,none,,,chrome_win,,,,,,,,,,,,,,,6.6,38.0,5.76,,215
EVT_703601,USER_0352,session,2024-01-08 00:41:25,0,0,0,0,none,,,ios_app,,,,,,,,,,,,,,,7.0,21.0,3.0,,189
EVT_668369,USER_0086,trade,2024-01-08 00:53:17,0,0,0,1,kyc_manipulator,,,,,,,GBPUSD,0.34,12640.34,-351.99,1099.96,2514.0,0.797,0.0,,,,,,,,144
EVT_972888,USER_0158,kyc_change,2024-01-08 00:56:57,0,0,0,0,none,,,,,,,,,,,,,,,,,,,,,phone_update,133
EVT_536640,USER_0284,kyc_change,2024-01-08 01:09:00,1,0,0,0,none,,,,,,,,,,,,,,,,,,,,,phone_update,24
EVT_499726,USER_0070,trade,2024-01-08 01:23:01,1,0,0,1,wash_trader,,,,,,,ETHUSD,0.02,28901.88,21.76,1313.05,386.0,1.0,0.0,,,,,,,,121
